source_group_id,source_audio_path,speaker_cluster_id,manifest_turn_row_count,diarization_segment_count,diarization_segment_seconds,sample_utterance_ids,sample_time_ranges,sample_clip_video_paths,sample_clip_audio_paths,sample_text,role_label,role_confidence,witness_speaking_status
peYoD-JkAXE,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy_peYoD-JkAXE.wav,SPEAKER_06,9,57,30.205,peYoD-JkAXE_turn08694 | peYoD-JkAXE_turn09619 | peYoD-JkAXE_turn09620,00:11:41.353 -> 00:11:41.953 | 02:07:30.137 -> 02:07:32.189 | 02:07:32.189 -> 02:07:36.260,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08694.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09619.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09620.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08694.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09619.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09620.wav,Yes. || Thank you doctor. I have nothing further. || Uh good morning doctor.,UNKNOWN,LOW,UNKNOWN
sHUdRcABC-Q,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.wav,SPEAKER_00,9,22,21.803,sHUdRcABC-Q_turn11636 | sHUdRcABC-Q_turn11637 | sHUdRcABC-Q_turn11638,00:00:26.390 -> 00:00:26.990 | 00:00:26.809 -> 00:00:28.407 | 00:00:28.407 -> 00:00:32.075,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11636.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11637.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11638.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11636.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11637.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11638.wav,"Thank you. || All right. Good afternoon, doctor. || Hi. I'm going to ask you to keep your voice up and speak into that microphone. All right.",UNKNOWN,LOW,UNKNOWN
1tyKO8mTdOM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,SPEAKER_00,8,22,36.603,1tyKO8mTdOM_turn00007 | 1tyKO8mTdOM_turn00334 | 1tyKO8mTdOM_turn00335,00:05:37.618 -> 00:07:05.910 | 00:42:37.510 -> 00:42:38.110 | 00:42:38.016 -> 00:42:44.950,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00007.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00334.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00335.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00007.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00334.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00335.wav,Yes. We have another matter of compliance. I'm going to send it to court. All right. Hey. Hey. He all persons having anything to do before the honorable William Sullivan justice of the superior court now sitting in with him before the Commo || [clears throat] || of exit the court session. Please be seated.,UNKNOWN,LOW,UNKNOWN
peYoD-JkAXE,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy_peYoD-JkAXE.wav,SPEAKER_10,8,31,20.670,peYoD-JkAXE_turn09723 | peYoD-JkAXE_turn09817 | peYoD-JkAXE_turn10010,02:21:20.902 -> 02:21:22.751 | 02:30:27.402 -> 02:30:28.489 | 02:52:27.143 -> 02:52:30.034,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09723.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09817.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10010.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09723.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09817.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10010.wav,Um I I don't recall. || Never asked. || What's the time frame?,UNKNOWN,LOW,UNKNOWN
D6skXbDJJj8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,SPEAKER_20,7,24,25.215,D6skXbDJJj8_turn04551 | D6skXbDJJj8_turn04624 | D6skXbDJJj8_turn04834,01:47:33.669 -> 01:47:34.309 | 01:52:57.519 -> 01:54:01.833 | 02:12:08.171 -> 02:12:14.711,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04551.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04624.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04834.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04551.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04624.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04834.wav,"Morning. || All right. Thank you, ma'am. Please sit there. Thank you. Watch your stuff, please. How much do I have? || Please watch your step, please. Good morning.",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_07,6,23,8.883,93sfJyLzhqM_turn01608 | 93sfJyLzhqM_turn02061 | 93sfJyLzhqM_turn02062,01:52:16.210 -> 01:52:18.339 | 02:41:18.278 -> 02:41:19.464 | 02:41:19.464 -> 02:41:22.009,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01608.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02061.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02062.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01608.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02061.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02062.wav,"Thank you. || Sure. Yeah. || I have no other questions. Thank you,",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_50,6,21,18.985,93sfJyLzhqM_turn01390 | 93sfJyLzhqM_turn01424 | 93sfJyLzhqM_turn01612,01:28:31.482 -> 01:29:43.348 | 01:32:50.183 -> 01:33:01.327 | 01:53:11.207 -> 01:53:24.027,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01390.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01424.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01612.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01390.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01424.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01612.wav,"All right, This court is now in session. Please be seated. || they may be admitted. || Good morning. [clears throat]",UNKNOWN,LOW,UNKNOWN
D5L_c9Mla1U,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-16/live-lindsay-clancy-trial-day-16_D5L_c9Mla1U.wav,SPEAKER_09,6,127,50.619,D5L_c9Mla1U_turn03447 | D5L_c9Mla1U_turn03502 | D5L_c9Mla1U_turn03522,00:28:44.659 -> 00:28:45.259 | 00:36:19.914 -> 00:36:20.693 | 00:39:52.395 -> 00:39:56.041,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03447.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03502.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03522.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03447.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03502.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03522.wav,Yes. || That sounds right. || So you went in to visit her?,UNKNOWN,LOW,UNKNOWN
ZJd1Lk4w-qo,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-alia-goodheart-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-alia-goodheart-psychiatrist-full-testimony-ma-v-lindsay-clancy_ZJd1Lk4w-qo.wav,SPEAKER_02,6,14,15.543,ZJd1Lk4w-qo_turn07489 | ZJd1Lk4w-qo_turn07490 | ZJd1Lk4w-qo_turn08329,00:18:13.793 -> 00:18:17.735 | 00:18:17.735 -> 00:18:20.536 | 01:58:25.149 -> 01:58:30.735,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07489.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07490.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn08329.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07489.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07490.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn08329.wav,She's thinking if she knows I have no objection. I'm going to object to the way she's answering. || All right. She is Why don't you rephrase the question? || And it's outside the scope of class objection. O overall a lot of,UNKNOWN,LOW,UNKNOWN
ZJd1Lk4w-qo,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-alia-goodheart-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-alia-goodheart-psychiatrist-full-testimony-ma-v-lindsay-clancy_ZJd1Lk4w-qo.wav,SPEAKER_05,6,167,65.216,ZJd1Lk4w-qo_turn07598 | ZJd1Lk4w-qo_turn07617 | ZJd1Lk4w-qo_turn07663,00:28:51.807 -> 00:28:52.407 | 00:31:35.357 -> 00:31:39.832 | 00:37:51.470 -> 00:37:53.256,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07598.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07617.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07663.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07598.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07617.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ZJd1Lk4w-qo/ZJd1Lk4w-qo_turn07663.wav,Yes. || in the past? Yes. || What was her mood?,UNKNOWN,LOW,UNKNOWN
peYoD-JkAXE,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy/dr-jennifer-tufts-psychiatrist-full-testimony-ma-v-lindsay-clancy_peYoD-JkAXE.wav,SPEAKER_04,6,63,34.862,peYoD-JkAXE_turn10278 | peYoD-JkAXE_turn10894 | peYoD-JkAXE_turn10915,03:23:50.810 -> 03:23:51.410 | 04:29:57.189 -> 04:30:01.383 | 04:33:26.503 -> 04:33:28.876,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10278.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10894.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10915.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10278.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10894.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10915.wav,"On what? || Did she then have a script for Prozac 10 milligrams? That's what she said. || Yes, we were talking about the cerakquil,",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_11,5,24,346.732,93sfJyLzhqM_turn02824 | 93sfJyLzhqM_turn02826 | 93sfJyLzhqM_turn02828,04:54:36.316 -> 04:56:27.793 | 05:02:25.739 -> 05:03:22.008 | 05:03:45.522 -> 05:04:53.927,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02824.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02826.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02828.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02824.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02826.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02828.wav,"And that's really the kernel of it right there that no one is denying. I don't even think the prosecution is denying that she was struggling. But these jurors really have to get to that basic fact. And I wonder if some of these facts that w || Well, I think it really depends when we're thinking about parenting. Obviously, it's everybody who is a parent probably identifies with the fact that there are really difficult times during that parenting journey. And sometimes even when th || Well, as a clinician, sometimes when we see people staring off, there could be different reasons. One of which being that they are responding to some kind of internal stimulation. That means that maybe they're seeing something in the room t",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_23,5,10,9.095,93sfJyLzhqM_turn01737 | 93sfJyLzhqM_turn02314 | 93sfJyLzhqM_turn02315,02:03:31.990 -> 02:03:33.132 | 03:42:45.510 -> 03:42:46.225 | 03:42:46.225 -> 03:42:53.190,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01737.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02314.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02315.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01737.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02314.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02315.wav,"Hey, good morning. || I do. || Thank you, sir. You may have se [clears throat]",UNKNOWN,LOW,UNKNOWN
D6skXbDJJj8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,SPEAKER_04,5,26,31.472,D6skXbDJJj8_turn04406 | D6skXbDJJj8_turn04435 | D6skXbDJJj8_turn04622,01:30:31.916 -> 01:31:06.635 | 01:33:22.343 -> 01:33:29.863 | 01:52:54.876 -> 01:52:57.007,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04406.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04435.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04622.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04406.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04435.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04622.wav,"Thank you, your honor. Com Lindseay Rashard. watch, [snorts] please. || Any objection? || Thank you.",UNKNOWN,LOW,UNKNOWN
DCBWoWhsTpA,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-14/live-lindsay-clancy-trial-day-14_DCBWoWhsTpA.wav,SPEAKER_08,5,21,39.101,DCBWoWhsTpA_turn05901 | DCBWoWhsTpA_turn05902 | DCBWoWhsTpA_turn05903,00:00:04.189 -> 00:00:06.010 | 00:00:06.010 -> 00:00:06.610 | 00:00:06.406 -> 00:00:20.188,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05901.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05902.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05903.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05901.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05902.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05903.wav,"Good morning, your honor. May I proceed? || Yes, please. || Honor, before the court today, we have the matter of Commonwealth versus Lindsay Clansancy. Miss Clancy is present. She is represented by attorney Kevin Readington, and the Commonwealth is represented by Assistant District Attorney Jennifer",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_22,4,6,2.379,93sfJyLzhqM_turn02421 | 93sfJyLzhqM_turn02422 | 93sfJyLzhqM_turn02698,03:50:33.673 -> 03:50:34.273 | 03:50:34.158 -> 03:50:43.946 | 04:33:45.032 -> 04:33:45.632,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02421.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02422.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02698.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02421.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02422.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02698.wav,"Okay, || take your time. || Okay,",UNKNOWN,LOW,UNKNOWN
